time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
2.969967,-0.000335,0.000033,0.004725,0.000000
2.974967,-0.000311,0.000017,0.004766,0.000000
2.979966,-0.000288,0.000007,0.004776,0.000000
2.984966,-0.000264,-0.000005,0.004763,0.000000
2.989966,-0.000240,-0.000010,0.004736,0.000000
2.994965,-0.000216,-0.000013,0.004703,0.000000
2.999965,-0.000193,-0.000014,0.004669,0.000000
3.004965,-0.000170,-0.000013,0.004637,0.000000
3.009964,-0.000147,-0.000012,0.004608,0.000000
3.014964,-0.000124,-0.000011,0.004579,0.000000
3.019964,-0.000101,-0.000012,0.004547,0.000000
3.024963,-0.000078,-0.000014,0.004512,0.000000
3.029963,-0.000056,-0.000016,0.004470,0.000000
3.034962,-0.000034,-0.000020,0.004419,0.000000
3.039962,-0.000012,-0.000022,0.004359,0.000000
3.044962,0.000010,-0.000027,0.004290,0.000000
3.049961,0.000031,-0.000031,0.004209,0.000000
3.054961,0.000052,-0.000036,0.004117,0.000000
3.059961,0.000072,-0.000039,0.004018,0.000000
3.064960,0.000092,-0.000042,0.003915,0.000000
3.069960,0.000111,-0.000042,0.003812,0.000000
3.074960,0.000130,-0.000039,0.003715,0.000000
3.079959,0.000148,-0.000038,0.003621,0.000000
3.084959,0.000166,-0.000037,0.003530,0.000000
3.089958,0.000184,-0.000036,0.003440,0.000000
3.094958,0.000200,-0.000038,0.003347,0.000000
3.099958,0.000217,-0.000040,0.003247,0.000000
3.104957,0.000233,-0.000045,0.003137,0.000000
3.109957,0.000248,-0.000049,0.003012,0.000000
3.114957,0.000263,-0.000059,0.002868,0.000000
3.119956,0.000277,-0.000068,0.002698,0.000000
3.124956,0.000289,-0.000082,0.002499,0.000000
3.129956,0.000301,-0.000091,0.002277,0.000000
3.134955,0.000312,-0.000101,0.002036,0.000000
3.139955,0.000321,-0.000105,0.001786,0.000000
3.144954,0.000330,-0.000107,0.001534,0.000000
3.149954,0.000337,-0.000106,0.001289,0.000000
3.154954,0.000342,-0.000100,0.001057,0.000000
3.159953,0.000347,-0.000097,0.000838,0.000000
3.164953,0.000350,-0.000091,0.000633,0.000000
3.169953,0.000353,-0.000087,0.000441,0.000000
3.174952,0.000355,-0.000081,0.000262,0.000000
3.179952,0.000356,-0.000077,0.000098,0.000000
3.184952,0.000356,-0.000073,-0.000055,0.000000
3.189951,0.000355,-0.000070,-0.000197,0.000000
3.194951,0.000353,-0.000066,-0.000330,0.000000
3.199950,0.000351,-0.000067,-0.000464,0.000000
3.204950,0.000349,-0.000072,-0.000607,0.000000
3.209950,0.000345,-0.000076,-0.000762,0.000000
3.214949,0.000341,-0.000085,-0.000934,0.000000
3.219949,0.000336,-0.000091,-0.001122,0.000000
3.224949,0.000329,-0.000101,-0.001328,0.000000
3.229948,0.000322,-0.000108,-0.001555,0.000000
3.234948,0.000314,-0.000117,-0.001798,0.000000
3.239948,0.000304,-0.000121,-0.002054,0.000000
3.244947,0.000293,-0.000128,-0.002321,0.000000
3.249947,0.000280,-0.000132,-0.002598,0.000000
3.254946,0.000267,-0.000135,-0.002880,0.000000
3.259946,0.000251,-0.000136,-0.003165,0.000000
3.264946,0.000235,-0.000134,-0.003444,0.000000
3.269945,0.000217,-0.000132,-0.003715,0.000000
3.274945,0.000197,-0.000126,-0.003972,0.000000
3.279945,0.000177,-0.000121,-0.004211,0.000000
3.284944,0.000155,-0.000110,-0.004427,0.000000
3.289944,0.000132,-0.000102,-0.004615,0.000000
3.294944,0.000109,-0.000088,-0.004773,0.000000
3.299943,0.000084,-0.000078,-0.004899,0.000000
3.304943,0.000060,-0.000060,-0.004987,0.000000
3.309942,0.000035,-0.000049,-0.005038,0.000000
3.314942,0.000009,-0.000033,-0.005056,0.000000
3.319942,-0.000016,-0.000023,-0.005042,0.000000
3.324941,-0.000041,-0.000010,-0.005001,0.000000
3.329941,-0.000066,-0.000004,-0.004940,0.000000
3.334941,-0.000090,0.000002,-0.004866,0.000000
3.339940,-0.000114,0.000005,-0.004784,0.000000
3.344940,-0.000138,0.000008,-0.004696,0.000000
3.349940,-0.000161,0.000010,-0.004602,0.000000
3.354939,-0.000184,0.000013,-0.004500,0.000000
3.359939,-0.000206,0.000016,-0.004388,0.000000
3.364938,-0.000228,0.000022,-0.004263,0.000000
3.369938,-0.000249,0.000028,-0.004120,0.000000
3.374938,-0.000269,0.000036,-0.003959,0.000000
3.379937,-0.000288,0.000042,-0.003781,0.000000
3.384937,-0.000306,0.000050,-0.003587,0.000000
3.389937,-0.000324,0.000054,-0.003380,0.000000
3.394936,-0.000340,0.000060,-0.003159,0.000000
3.399936,-0.000355,0.000063,-0.002927,0.000000
3.404936,-0.000369,0.000069,-0.002686,0.000000
3.409935,-0.000382,0.000072,-0.002437,0.000000
3.414935,-0.000393,0.000072,-0.002188,0.000000
3.419935,-0.000403,0.000069,-0.001949,0.000000
3.424934,-0.000412,0.000064,-0.001722,0.000000
3.429934,-0.000420,0.000059,-0.001510,0.000000
3.434933,-0.000427,0.000051,-0.001316,0.000000
3.439933,-0.000433,0.000045,-0.001140,0.000000
3.444933,-0.000439,0.000037,-0.000980,0.000000
3.449932,-0.000443,0.000033,-0.000835,0.000000
3.454932,-0.000447,0.000026,-0.000704,0.000000
3.459932,-0.000450,0.000021,-0.000587,0.000000
3.464931,-0.000453,0.000017,-0.000477,0.000000
3.469931,-0.000455,0.000016,-0.000370,0.000000
3.474931,-0.000456,0.000017,-0.000260,0.000000
3.479930,-0.000457,0.000021,-0.000140,0.000000
3.484930,-0.000457,0.000026,-0.000009,0.000000
3.489929,-0.000457,0.000031,0.000133,0.000000
3.494929,-0.000456,0.000035,0.000284,0.000000
3.499929,-0.000454,0.000037,0.000441,0.000000
3.504928,-0.000451,0.000040,0.000604,0.000000
3.509928,-0.000448,0.000041,0.000772,0.000000
3.514928,-0.000443,0.000046,0.000951,0.000000
3.519927,-0.000438,0.000052,0.001148,0.000000
3.524927,-0.000432,0.000064,0.001370,0.000000
3.529927,-0.000424,0.000071,0.001615,0.000000
3.534926,-0.000415,0.000084,0.001885,0.000000
3.539926,-0.000405,0.000091,0.002177,0.000000
3.544925,-0.000393,0.000100,0.002485,0.000000
3.549925,-0.000380,0.000104,0.002801,0.000000
3.554925,-0.000365,0.000103,0.003116,0.000000
3.559924,-0.000348,0.000099,0.003417,0.000000
3.564924,-0.000330,0.000093,0.003702,0.000000
3.569924,-0.000311,0.000087,0.003970,0.000000
3.574923,-0.000290,0.000076,0.004215,0.000000
3.579923,-0.000269,0.000069,0.004435,0.000000
3.584923,-0.000246,0.000057,0.004630,0.000000
3.589922,-0.000222,0.000049,0.004800,0.000000
3.594922,-0.000198,0.000037,0.004945,0.000000
3.599921,-0.000173,0.000031,0.005072,0.000000
3.604921,-0.000147,0.000024,0.005182,0.000000
3.609921,-0.000121,0.000019,0.005280,0.000000
3.614920,-0.000094,0.000015,0.005367,0.000000
3.619920,-0.000067,0.000012,0.005446,0.000000
3.624920,-0.000040,0.000009,0.005520,0.000000
3.629919,-0.000012,0.000009,0.005593,0.000000
3.634919,0.000016,0.000011,0.005669,0.000000
3.639919,0.000045,0.000013,0.005751,0.000000
3.644918,0.000074,0.000015,0.005838,0.000000
3.649918,0.000103,0.000018,0.005930,0.000000
3.654917,0.000133,0.000020,0.006027,0.000000
3.659917,0.000164,0.000022,0.006129,0.000000
3.664917,0.000195,0.000026,0.006239,0.000000
3.669916,0.000226,0.000028,0.006355,0.000000
3.674916,0.000258,0.000032,0.006480,0.000000
3.679916,0.000291,0.000035,0.006612,0.000000
3.684915,0.000325,0.000037,0.006747,0.000000
3.689915,0.000359,0.000038,0.006882,0.000000
3.694915,0.000394,0.000037,0.007015,0.000000
3.699914,0.000429,0.000035,0.007142,0.000000
3.704914,0.000465,0.000032,0.007260,0.000000
3.709913,0.000502,0.000028,0.007365,0.000000
3.714913,0.000539,0.000020,0.007453,0.000000
3.719913,0.000576,0.000014,0.007521,0.000000
3.724912,0.000614,0.000004,0.007568,0.000000
3.729912,0.000652,-0.000002,0.007593,0.000000
3.734912,0.000690,-0.000013,0.007595,0.000000
3.739911,0.000728,-0.000022,0.007569,0.000000
3.744911,0.000766,-0.000037,0.007513,0.000000
3.749911,0.000803,-0.000047,0.007424,0.000000
3.754910,0.000840,-0.000062,0.007304,0.000000
3.759910,0.000876,-0.000071,0.007156,0.000000
3.764910,0.000911,-0.000083,0.006982,0.000000
3.769909,0.000945,-0.000091,0.006785,0.000000
3.774909,0.000979,-0.000099,0.006570,0.000000
3.779908,0.001011,-0.000105,0.006339,0.000000
3.784908,0.001042,-0.000112,0.006092,0.000000
3.789908,0.001072,-0.000117,0.005832,0.000000
3.794907,0.001100,-0.000123,0.005557,0.000000
3.799907,0.001127,-0.000128,0.005268,0.000000
3.804907,0.001152,-0.000131,0.004973,0.000000
3.809906,0.001176,-0.000132,0.004677,0.000000
3.814906,0.001199,-0.000129,0.004387,0.000000
3.819906,0.001220,-0.000125,0.004107,0.000000
3.824905,0.001240,-0.000121,0.003836,0.000000
3.829905,0.001258,-0.000118,0.003575,0.000000
3.834904,0.001275,-0.000115,0.003321,0.000000
3.839904,0.001291,-0.000112,0.003075,0.000000
3.844904,0.001306,-0.000109,0.002833,0.000000
3.849903,0.001319,-0.000108,0.002595,0.000000
3.854903,0.001331,-0.000108,0.002357,0.000000
3.859903,0.001342,-0.000107,0.002118,0.000000
3.864902,0.001352,-0.000108,0.001878,0.000000
3.869902,0.001361,-0.000109,0.001635,0.000000
3.874902,0.001368,-0.000110,0.001391,0.000000
3.879901,0.001375,-0.000110,0.001145,0.000000
3.884901,0.001380,-0.000111,0.000897,0.000000
3.889900,0.001383,-0.000111,0.000650,0.000000
3.894900,0.001386,-0.000108,0.000412,0.000000
3.899900,0.001387,-0.000104,0.000187,0.000000
3.904899,0.001387,-0.000094,-0.000016,0.000000
3.909899,0.001387,-0.000086,-0.000193,0.000000
3.914899,0.001385,-0.000073,-0.000342,0.000000
3.919898,0.001383,-0.000062,-0.000461,0.000000
3.924898,0.001381,-0.000047,-0.000547,0.000000
3.929898,0.001378,-0.000037,-0.000604,0.000000
3.934897,0.001375,-0.000024,-0.000636,0.000000
3.939897,0.001372,-0.000017,-0.000649,0.000000
3.944896,0.001368,-0.000011,-0.000651,0.000000
3.949896,0.001365,-0.000010,-0.000650,0.000000
3.954896,0.001362,-0.000011,-0.000652,0.000000
3.959895,0.001358,-0.000014,-0.000663,0.000000
3.964895,0.001355,-0.000019,-0.000684,0.000000
3.969895,0.001352,-0.000021,-0.000714,0.000000
3.974894,0.001348,-0.000025,-0.000752,0.000000
3.979894,0.001344,-0.000027,-0.000796,0.000000
3.984894,0.001340,-0.000030,-0.000844,0.000000
3.989893,0.001336,-0.000031,-0.000893,0.000000
3.994893,0.001331,-0.000029,-0.000939,0.000000
3.999892,0.001326,-0.000027,-0.000977,0.000000
4.004892,0.001321,-0.000022,-0.001004,0.000000
4.009892,0.001316,-0.000017,-0.001016,0.000000
4.014892,0.001311,-0.000008,-0.001006,0.000000
4.019891,0.001306,0.000002,-0.000957,0.000000
4.024891,0.001302,0.000030,-0.000842,0.000000
4.029891,0.001298,0.000060,-0.000621,0.000000
4.034890,0.001296,0.000130,-0.000242,0.000000
4.039890,0.001296,0.000198,0.000363,0.000000
4.044889,0.001301,0.000336,0.001264,0.000000
4.049889,0.001311,0.000448,0.002532,0.000000
4.054889,0.001328,0.000660,0.004249,0.000000
4.059888,0.001356,0.000826,0.006506,0.000000
4.064888,0.001397,0.001099,0.009351,0.000000
4.069888,0.001454,0.001295,0.012807,0.000000
4.074887,0.001530,0.001612,0.016948,0.000000
4.079887,0.001629,0.001858,0.021828,0.000000
4.084887,0.001755,0.002247,0.027526,0.000000
4.089886,0.001912,0.002470,0.033997,0.000000
4.094886,0.002103,0.002850,0.041265,0.000000
4.099885,0.002333,0.003114,0.049332,0.000000
4.104885,0.002607,0.003499,0.058234,0.000000
4.109885,0.002927,0.003803,0.068064,0.000000
4.114884,0.003299,0.004256,0.078811,0.000000
4.119884,0.003727,0.004532,0.090408,0.000000
4.124884,0.004217,0.004990,0.102969,0.000000
4.129883,0.004771,0.005214,0.116354,0.000000
4.134883,0.005396,0.005662,0.130627,0.000000
4.139883,0.006094,0.005975,0.145816,0.000000
4.144882,0.006871,0.006391,0.161840,0.000000
4.149882,0.007730,0.006648,0.178745,0.000000
4.154881,0.008677,0.006989,0.196344,0.000000
4.159881,0.009713,0.007268,0.214802,0.000000
4.164881,0.010845,0.007774,0.234274,0.000000
4.169880,0.012077,0.008017,0.254582,0.000000
4.174880,0.013414,0.008512,0.275820,0.000000
4.179880,0.014858,0.008637,0.297586,0.000000
4.184879,0.016412,0.008844,0.319784,0.000000
4.189879,0.018080,0.009087,0.342684,0.000000
4.194879,0.019863,0.009403,0.366238,0.000000
4.199878,0.021767,0.009692,0.390615,0.000000
4.204878,0.023795,0.009965,0.415605,0.000000
4.209877,0.025949,0.010131,0.441094,0.000000
4.214877,0.028234,0.010542,0.467402,0.000000
4.219877,0.030652,0.010792,0.494463,0.000000
4.224876,0.033206,0.010927,0.521864,0.000000
4.229876,0.035899,0.011112,0.549736,0.000000
4.234876,0.038732,0.011250,0.577986,0.000000
4.239875,0.041708,0.011473,0.606809,0.000000
4.244875,0.044830,0.011669,0.635957,0.000000
4.249875,0.048097,0.011661,0.665188,0.000000
4.254874,0.051511,0.011760,0.694613,0.000000
4.259874,0.055073,0.011910,0.724347,0.000000
4.264874,0.058785,0.011958,0.754257,0.000000
4.269873,0.062646,0.011983,0.784337,0.000000
4.274873,0.066659,0.012048,0.814566,0.000000
4.279872,0.070822,0.012046,0.844669,0.000000
4.284872,0.075136,0.012138,0.874974,0.000000
4.289872,0.079601,0.012135,0.905168,0.000000
4.294871,0.084217,0.011896,0.935010,0.000000
4.299871,0.088981,0.011845,0.964729,0.000000
4.304871,0.093894,0.012031,0.994687,0.000000
4.309870,0.098958,0.011971,1.024586,0.000000
4.314870,0.104169,0.011698,1.053913,0.000000
4.319870,0.109525,0.011559,1.082843,0.000000
4.324869,0.115025,0.011466,1.111440,0.000000
4.329869,0.120668,0.011376,1.139858,0.000000
4.334868,0.126451,0.011166,1.167826,0.000000
4.339868,0.132374,0.011168,1.195626,0.000000
4.344868,0.138435,0.011034,1.223186,0.000000
4.349867,0.144633,0.010985,1.250504,0.000000
4.354867,0.150967,0.010824,1.277613,0.000000
4.359867,0.157436,0.010761,1.304532,0.000000
4.364866,0.164038,0.010640,1.331102,0.000000
4.369866,0.170772,0.010493,1.357257,0.000000
4.374866,0.177636,0.010265,1.382981,0.000000
4.379865,0.184627,0.010200,1.408469,0.000000
4.384865,0.191746,0.010211,1.433912,0.000000
4.389864,0.198991,0.009998,1.458879,0.000000
4.394864,0.206358,0.009661,1.483172,0.000000
4.399864,0.213846,0.009647,1.507247,0.000000
4.404863,0.221454,0.009558,1.531156,0.000000
4.409863,0.229181,0.009439,1.554695,0.000000
4.414863,0.237024,0.009267,1.577894,0.000000
4.419862,0.244982,0.009139,1.600646,0.000000
4.424862,0.253052,0.008892,1.622945,0.000000
4.429862,0.261233,0.008802,1.644924,0.000000
4.434861,0.269523,0.008709,1.666665,0.000000
4.439861,0.277920,0.008540,1.688025,0.000000
4.444860,0.286423,0.008323,1.708903,0.000000
4.449860,0.295029,0.008120,1.729233,0.000000
4.454860,0.303735,0.008066,1.749313,0.000000
4.459859,0.312542,0.007972,1.769171,0.000000
4.464859,0.321446,0.007783,1.788687,0.000000
4.469859,0.330447,0.007646,1.807794,0.000000
4.474858,0.339543,0.007584,1.826746,0.000000
4.479858,0.348733,0.007472,1.845339,0.000000
4.484858,0.358015,0.007390,1.863737,0.000000
4.489857,0.367388,0.007248,1.881873,0.000000
4.494857,0.376850,0.007027,1.899482,0.000000
4.499856,0.386400,0.006975,1.916857,0.000000
4.504856,0.396035,0.006790,1.933913,0.000000
4.509856,0.405755,0.006697,1.950663,0.000000
4.514855,0.415558,0.006607,1.967159,0.000000
4.519855,0.425443,0.006468,1.983312,0.000000
4.524855,0.435407,0.006263,1.999054,0.000000
4.529854,0.445448,0.006166,2.014452,0.000000
4.534854,0.455566,0.006012,2.029541,0.000000
4.539854,0.465759,0.006019,2.044577,0.000000
4.544853,0.476026,0.005847,2.059284,0.000000
4.549853,0.486366,0.005774,2.073672,0.000000
4.554852,0.496776,0.005550,2.087667,0.000000
4.559852,0.507256,0.005520,2.101417,0.000000
4.564852,0.517803,0.005421,2.114933,0.000000
4.569851,0.528418,0.005312,2.128205,0.000000
4.574851,0.539098,0.005202,2.141217,0.000000
4.579851,0.549843,0.005126,2.154037,0.000000
4.584850,0.560651,0.005042,2.166727,0.000000
4.589850,0.571522,0.005004,2.179221,0.000000
4.594850,0.582455,0.004866,2.191446,0.000000
4.599849,0.593449,0.004808,2.203449,0.000000
4.604849,0.604501,0.004658,2.215190,0.000000
4.609848,0.615612,0.004564,2.226647,0.000000
4.614848,0.626779,0.004490,2.237910,0.000000
4.619848,0.638002,0.004430,2.249049,0.000000
4.624847,0.649280,0.004396,2.260071,0.000000
4.629847,0.660613,0.004342,2.270903,0.000000
4.634847,0.672000,0.004213,2.281507,0.000000
4.639846,0.683439,0.004170,2.291958,0.000000
4.644846,0.694929,0.004048,2.302195,0.000000
4.649846,0.706470,0.003987,2.312220,0.000000
4.654845,0.718061,0.003925,2.322099,0.000000
4.659845,0.729701,0.003884,2.331854,0.000000
4.664845,0.741389,0.003809,2.341459,0.000000
4.669844,0.753125,0.003765,2.350914,0.000000
4.674844,0.764907,0.003638,2.360102,0.000000
4.679843,0.776734,0.003550,2.369034,0.000000
4.684843,0.788606,0.003479,2.377806,0.000000
4.689843,0.800521,0.003425,2.386436,0.000000
4.694842,0.812479,0.003396,2.394982,0.000000
4.699842,0.824479,0.003374,2.403445,0.000000
4.704842,0.836521,0.003305,2.411766,0.000000
4.709841,0.848605,0.003248,2.419934,0.000000
4.714841,0.860729,0.003209,2.428004,0.000000
4.719841,0.872892,0.003164,2.435949,0.000000
4.724840,0.885095,0.003028,2.443648,0.000000
4.729840,0.897336,0.002973,2.451138,0.000000
4.734839,0.909614,0.002934,2.458512,0.000000
4.739839,0.921929,0.002913,2.465854,0.000000
4.744839,0.934280,0.002806,2.472990,0.000000
4.749838,0.946665,0.002780,2.479968,0.000000
4.754838,0.959086,0.002731,2.486854,0.000000
4.759838,0.971541,0.002701,2.493652,0.000000
4.764837,0.984029,0.002625,2.500292,0.000000
4.769837,0.996550,0.002588,2.506840,0.000000
4.774837,1.009104,0.002521,2.513251,0.000000
4.779836,1.021689,0.002488,2.519545,0.000000
4.784836,1.034305,0.002432,2.525727,0.000000
4.789835,1.046952,0.002374,2.531736,0.000000
4.794835,1.059628,0.002333,2.537660,0.000000
4.799835,1.072334,0.002315,2.543515,0.000000
4.804834,1.085069,0.002294,2.549345,0.000000
4.809834,1.097833,0.002264,2.555081,0.000000
4.814834,1.110626,0.002217,2.560708,0.000000
4.819833,1.123446,0.002199,2.566260,0.000000
4.824833,1.136294,0.002165,2.571754,0.000000
4.829833,1.149169,0.002168,2.577243,0.000000
4.834832,1.162071,0.002142,2.582694,0.000000
4.839832,1.175001,0.002114,2.588047,0.000000
4.844831,1.187957,0.002051,2.593278,0.000000
4.849831,1.200939,0.002019,2.598399,0.000000
4.854831,1.213946,0.001971,2.603420,0.000000
4.859830,1.226978,0.001965,2.608407,0.000000
4.864830,1.240034,0.001909,2.613300,0.000000
4.869830,1.253115,0.001885,2.618097,0.000000
4.874829,1.266220,0.001876,2.622856,0.000000
4.879829,1.279348,0.001851,2.627573,0.000000
4.884829,1.292500,0.001840,2.632254,0.000000
4.889828,1.305676,0.001828,2.636909,0.000000
4.894828,1.318874,0.001799,2.641495,0.000000
4.899827,1.332095,0.001787,2.646050,0.000000
4.904827,1.345339,0.001752,2.650530,0.000000
4.909827,1.358605,0.001724,2.654936,0.000000
4.914826,1.371892,0.001712,2.659297,0.000000
4.919826,1.385202,0.001695,2.663616,0.000000
4.924826,1.398533,0.001649,2.667857,0.000000
4.929825,1.411885,0.001624,2.672008,0.000000
4.934825,1.425257,0.001605,2.676125,0.000000
4.939825,1.438650,0.001593,2.680182,0.000000
4.944824,1.452063,0.001580,2.684203,0.000000
4.949824,1.465496,0.001552,2.688165,0.000000
4.954823,1.478948,0.001524,2.692066,0.000000
4.959823,1.492420,0.001524,2.695943,0.000000
4.964823,1.505911,0.001493,2.699771,0.000000
4.969822,1.519422,0.001481,2.703558,0.000000
4.974822,1.532951,0.001452,2.707290,0.000000
4.979822,1.546498,0.001425,2.710937,0.000000
4.984821,1.560064,0.001404,2.714551,0.000000
4.989821,1.573647,0.001402,2.718150,0.000000
4.994821,1.587248,0.001383,2.721710,0.000000
4.999820,1.600867,0.001371,2.725222,0.000000
5.004820,1.614504,0.001354,2.728699,0.000000
5.009820,1.628157,0.001357,2.732185,0.000000
5.014819,1.641829,0.001355,2.735677,0.000000
5.019819,1.655518,0.001336,2.739099,0.000000
5.024818,1.669223,0.001310,2.742451,0.000000
5.029818,1.682945,0.001270,2.745688,0.000000
5.034818,1.696683,0.001189,2.748748,0.000000
5.039817,1.710435,0.001114,2.751545,0.000000
5.044817,1.724200,0.000963,2.754010,0.000000
5.049817,1.737977,0.000846,2.756090,0.000000
5.054816,1.751762,0.000626,2.757688,0.000000
5.059816,1.765554,0.000451,2.758740,0.000000
5.064816,1.779349,0.000155,2.759158,0.000000
5.069815,1.793145,-0.000063,2.758888,0.000000
5.074815,1.806936,-0.000414,2.757875,0.000000
5.079814,1.820721,-0.000656,2.756085,0.000000
5.084814,1.834494,-0.001049,2.753478,0.000000
5.089814,1.848251,-0.001322,2.750010,0.000000
5.094813,1.861988,-0.001758,2.745626,0.000000
5.099813,1.875701,-0.002049,2.740338,0.000000
5.104813,1.889385,-0.002456,2.734194,0.000000
5.109812,1.903035,-0.002751,2.727123,0.000000
5.114812,1.916647,-0.003254,2.719063,0.000000
5.119812,1.930215,-0.003557,2.710018,0.000000
5.124811,1.943736,-0.003963,2.700099,0.000000
5.129811,1.957204,-0.004301,2.689258,0.000000
5.134810,1.970616,-0.004677,2.677611,0.000000
5.139810,1.983966,-0.004969,2.665008,0.000000
5.144810,1.997251,-0.005448,2.651460,0.000000
5.149809,2.010466,-0.005653,2.637152,0.000000
5.154809,2.023606,-0.006112,2.621947,0.000000
5.159809,2.036668,-0.006406,2.605791,0.000000
5.164808,2.049646,-0.006802,2.588839,0.000000
5.169808,2.062537,-0.007036,2.571084,0.000000
5.174808,2.075338,-0.007352,2.552685,0.000000
5.179807,2.088044,-0.007606,2.533548,0.000000
5.184807,2.100652,-0.008036,2.513514,0.000000
5.189806,2.113158,-0.008200,2.492900,0.000000
5.194806,2.125558,-0.008643,2.471380,0.000000
5.199806,2.137848,-0.008966,2.448918,0.000000
5.204805,2.150023,-0.009375,2.425672,0.000000
5.209805,2.162080,-0.009570,2.401635,0.000000
5.214805,2.174015,-0.009842,2.377076,0.000000
5.219804,2.185825,-0.009971,2.352040,0.000000
5.224804,2.197509,-0.010152,2.326735,0.000000
5.229804,2.209066,-0.010248,2.301002,0.000000
5.234803,2.220492,-0.010559,2.274698,0.000000
5.239803,2.231785,-0.010772,2.247780,0.000000
5.244802,2.242943,-0.010832,2.220783,0.000000
5.249802,2.253966,-0.010880,2.193645,0.000000
5.254802,2.264852,-0.010965,2.166161,0.000000
5.259801,2.275600,-0.011112,2.138474,0.000000
5.264801,2.286209,-0.011129,2.110754,0.000000
5.269801,2.296679,-0.011126,2.083051,0.000000
5.274800,2.307012,-0.011022,2.055440,0.000000
5.279800,2.317206,-0.011069,2.027882,0.000000
5.284800,2.327262,-0.011170,2.000094,0.000000
5.289799,2.337179,-0.011177,1.972157,0.000000
5.294799,2.346956,-0.011160,1.944270,0.000000
5.299798,2.356594,-0.011166,1.916520,0.000000
5.304798,2.366094,-0.011121,1.888863,0.000000
5.309798,2.375455,-0.011021,1.861421,0.000000
5.314797,2.384681,-0.010970,1.834095,0.000000
5.319797,2.393769,-0.010983,1.806729,0.000000
5.324797,2.402721,-0.010906,1.779469,0.000000
5.329796,2.411537,-0.010880,1.752414,0.000000
5.334796,2.420218,-0.010851,1.725359,0.000000
5.339796,2.428763,-0.010851,1.698371,0.000000
5.344795,2.437175,-0.010626,1.671688,0.000000
5.349795,2.445453,-0.010662,1.645157,0.000000
5.354795,2.453600,-0.010493,1.618934,0.000000
5.359794,2.461617,-0.010371,1.593055,0.000000
5.364794,2.469505,-0.010347,1.567241,0.000000
5.369793,2.477264,-0.010340,1.541574,0.000000
5.374793,2.484896,-0.010177,1.516200,0.000000
5.379793,2.492401,-0.010035,1.491194,0.000000
5.384792,2.499783,-0.009900,1.466496,0.000000
5.389792,2.507043,-0.009775,1.442237,0.000000
5.394792,2.514182,-0.009588,1.418276,0.000000
5.399791,2.521203,-0.009368,1.394990,0.000000
5.404791,2.528109,-0.009227,1.372096,0.000000
5.409791,2.534902,-0.009043,1.349560,0.000000
5.414790,2.541583,-0.008961,1.327286,0.000000
5.419790,2.548153,-0.008868,1.305313,0.000000
5.424789,2.554615,-0.008743,1.283603,0.000000
5.429789,2.560969,-0.008646,1.262171,0.000000
5.434789,2.567217,-0.008437,1.241187,0.000000
5.439788,2.573360,-0.008397,1.220365,0.000000
5.444788,2.579400,-0.008138,1.200068,0.000000
5.449788,2.585341,-0.007923,1.180343,0.000000
5.454787,2.591184,-0.007869,1.160838,0.000000
5.459787,2.596931,-0.007673,1.141739,0.000000
5.464787,2.602584,-0.007568,1.123022,0.000000
5.469786,2.608144,-0.007370,1.104704,0.000000
5.474786,2.613613,-0.007211,1.086685,0.000000
5.479785,2.618994,-0.007057,1.069143,0.000000
5.484785,2.624287,-0.006970,1.051904,0.000000
5.489785,2.629496,-0.006832,1.034990,0.000000
5.494784,2.634621,-0.006722,1.018328,0.000000
5.499784,2.639663,-0.006614,1.001937,0.000000
5.504784,2.644624,-0.006455,0.985833,0.000000
5.509783,2.649506,-0.006361,0.970069,0.000000
5.514783,2.654310,-0.006249,0.954581,0.000000
5.519783,2.659037,-0.006134,0.939437,0.000000
5.524782,2.663690,-0.006000,0.924554,0.000000
5.529782,2.668269,-0.005823,0.910111,0.000000
5.534781,2.672777,-0.005709,0.895972,0.000000
5.539781,2.677215,-0.005609,0.882095,0.000000
5.544781,2.681585,-0.005421,0.868597,0.000000
5.549780,2.685888,-0.005395,0.855255,0.000000
5.554780,2.690125,-0.005219,0.842219,0.000000
5.559780,2.694298,-0.005106,0.829555,0.000000
5.564779,2.698408,-0.005004,0.817067,0.000000
5.569779,2.702456,-0.004965,0.804796,0.000000
5.574779,2.706445,-0.004781,0.792887,0.000000
5.579778,2.710374,-0.004714,0.781197,0.000000
5.584778,2.714246,-0.004561,0.769869,0.000000
5.589777,2.718062,-0.004502,0.758682,0.000000
5.594777,2.721822,-0.004523,0.747518,0.000000
5.599777,2.725526,-0.004437,0.736532,0.000000
5.604776,2.729176,-0.004339,0.725750,0.000000
5.609776,2.732773,-0.004297,0.715098,0.000000
5.614776,2.736316,-0.004234,0.704609,0.000000
5.619775,2.739809,-0.004164,0.694293,0.000000
5.624775,2.743249,-0.004108,0.684096,0.000000
5.629775,2.746640,-0.004029,0.674137,0.000000
5.634774,2.749981,-0.003876,0.664497,0.000000
5.639774,2.753275,-0.003841,0.655010,0.000000
5.644773,2.756522,-0.003757,0.645672,0.000000
5.649773,2.759723,-0.003672,0.636585,0.000000
5.654773,2.762879,-0.003597,0.627661,0.000000
5.659772,2.765991,-0.003540,0.618905,0.000000
5.664772,2.769060,-0.003403,0.610418,0.000000
5.669772,2.772087,-0.003354,0.602083,0.000000
